name,country,operator,users,purpose,orbit_class,orbit_type,perigee_km,apogee_km,eccentricity,inclination_deg,period_min,launch_mass_kg,dry_mass_kg,power_watts,date_of_launch,expected_lifetime_yrs,launch_vehicle,launch_site,cospar_id,launch_year,description,sentiment_compound,sentiment_label,capability_score,capability_label,cluster,cluster_label
SAT-ISR-0348,Israel,Iridium Communications,Military,Space Science,Elliptical,Medium Earth,559,15755,0.52299,45.14,290.4,1129.2,694.2,6769.0,2020-01-21,4.4,New Shepard,"Vandenberg Air Force Base, USA",2020-348A,2020,"SAT-ISR-0348 is a medium-class satellite (500–2,000 kg) operated by Iridium Communications (Israel), launched in 2020 aboard a New Shepard from Vandenberg Air Force Base, USA. Its primary mission is to conduct scientific research and space science experiments, serving military and defence agencies. The satellite occupies an elliptical orbit ranging from 559 km to 15,755 km on a Medium Earth trajectory, with an orbital inclination of 45.1° and a period of 290.4 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 1129 kg launch mass and is expected to remain operational for 4.4 years.",0.6629,Positive,5,Support Tier,5,Technology Demonstrators
SAT-ISR-0349,Israel,Airbus Defence,Military/Government,Military Surveillance,LEO,Medium Earth,1367,1443,0.00489,89.79,113.7,4640.3,2512.4,19395.0,2024-01-07,7.6,PSLV,"Kennedy Space Center, USA",2024-349A,2024,"SAT-ISR-0349 is a heavy-class satellite (over 2,000 kg) operated by Airbus Defence (Israel), launched in 2024 aboard a PSLV from Kennedy Space Center, USA. Its primary mission is to perform reconnaissance and surveillance operations, serving military and defence agencies. The satellite occupies a low Earth orbit (LEO) at approximately 1,405 km altitude on a Medium Earth trajectory, with an orbital inclination of 89.8° and a period of 113.7 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for medium-duration operations, it carries a 4640 kg launch mass and is expected to remain operational for 7.6 years.",-1.0,Negative,6,Operational Tier,4,Scientific Explorers
SAT-SPA-0350,SpaceX (USA),Intelsat,Civil/Commercial,Navigation/Global Positioning,GEO,Sun-Synchronous,35796,36069,0.00323,26.61,1443.2,6869.7,4113.7,4829.0,1997-05-23,14.6,H-IIA,"Guiana Space Centre, French Guiana",1997-350A,1997,"SAT-SPA-0350 is a heavy-class satellite (over 2,000 kg) operated by Intelsat (SpaceX (USA)), launched in 1997 aboard a H-IIA from Guiana Space Centre, French Guiana. Its primary mission is to deliver precise positioning and navigation signals, supporting commercial enterprises and civil institutions. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Sun-Synchronous trajectory, with an orbital inclination of 26.6° and a period of 1443.2 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 6870 kg launch mass and is expected to remain operational for 14.6 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,11,Strategic Tier,0,LEO Earth Watchers
SAT-ITA-0351,Italy,ESA,Civil,Navigation/Global Positioning,MEO,Polar,19206,19825,0.01196,88.69,690.8,4072.7,1938.9,18480.0,2002-02-15,16.3,Long March 5,"Plesetsk Cosmodrome, Russia",2002-351A,2002,"SAT-ITA-0351 is a heavy-class satellite (over 2,000 kg) operated by ESA (Italy), launched in 2002 aboard a Long March 5 from Plesetsk Cosmodrome, Russia. Its primary mission is to deliver precise positioning and navigation signals, providing services to civil and governmental organisations. The satellite occupies a medium Earth orbit (MEO) at approximately 19,515 km altitude on a Polar trajectory, with an orbital inclination of 88.7° and a period of 690.8 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for ultra-long-duration operations, it carries a 4073 kg launch mass and is expected to remain operational for 16.3 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,11,Strategic Tier,0,LEO Earth Watchers
SAT-LUX-0352,Luxembourg,SES,Civil,Navigation/Global Positioning,GEO,Sun-Synchronous,35898,36065,0.00197,51.19,1445.7,3702.0,1941.3,976.0,2003-12-02,14.7,Antares,"Jiuquan Satellite Launch Center, China",2003-352A,2003,"SAT-LUX-0352 is a heavy-class satellite (over 2,000 kg) operated by SES (Luxembourg), launched in 2003 aboard a Antares from Jiuquan Satellite Launch Center, China. Its primary mission is to deliver precise positioning and navigation signals, providing services to civil and governmental organisations. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Sun-Synchronous trajectory, with an orbital inclination of 51.2° and a period of 1445.7 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 3702 kg launch mass and is expected to remain operational for 14.7 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,10,Strategic Tier,0,LEO Earth Watchers
SAT-LUX-0353,Luxembourg,CNES,Civil,Communications,LEO,Polar,982,1101,0.00803,31.45,105.9,2531.5,1302.8,10692.0,1991-10-25,18.0,New Shepard,"Cape Canaveral, USA",1991-353A,1991,"SAT-LUX-0353 is a heavy-class satellite (over 2,000 kg) operated by CNES (Luxembourg), launched in 1991 aboard a New Shepard from Cape Canaveral, USA. Its primary mission is to provide broadband and voice communications services, providing services to civil and governmental organisations. The satellite occupies a low Earth orbit (LEO) at approximately 1,041 km altitude on a Polar trajectory, with an orbital inclination of 31.4° and a period of 105.9 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 2532 kg launch mass and is expected to remain operational for 18.0 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,7,Operational Tier,1,GEO Comms Backbone
SAT-UK-0354,UK,NASA,Military,Navigation/Global Positioning,LEO,Equatorial,858,896,0.00262,26.56,102.3,4363.1,3148.4,11524.0,2022-02-07,11.7,Soyuz-2,"Baikonur Cosmodrome, Kazakhstan",2022-354A,2022,"SAT-UK-0354 is a heavy-class satellite (over 2,000 kg) operated by NASA (UK), launched in 2022 aboard a Soyuz-2 from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to deliver precise positioning and navigation signals, serving military and defence agencies. The satellite occupies a low Earth orbit (LEO) at approximately 877 km altitude on a Equatorial trajectory, with an orbital inclination of 26.6° and a period of 102.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 4363 kg launch mass and is expected to remain operational for 11.7 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,8,Operational Tier,0,LEO Earth Watchers
SAT-CHI-0355,China,SES,Government,Amateur Radio,GEO,Molniya,35856,36029,0.00204,8.44,1443.7,451.1,212.7,11963.0,1991-08-22,8.6,Electron,"Cape Canaveral, USA",1991-355A,1991,"SAT-CHI-0355 is a microsatellite (100–500 kg) operated by SES (China), launched in 1991 aboard a Electron from Cape Canaveral, USA. Its primary mission is to support amateur radio communications globally, operated under direct government mandate. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Molniya trajectory, with an orbital inclination of 8.4° and a period of 1443.7 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 451 kg launch mass and is expected to remain operational for 8.6 years.",0.9259,Positive,7,Operational Tier,4,Scientific Explorers
SAT-NET-0356,Netherlands,SpaceX / Starlink,Commercial,Technology Development,Elliptical,Sun-Synchronous,1228,20238,0.55572,68.46,371.0,788.7,459.2,13721.0,2019-10-05,16.3,Long March 5,"Cape Canaveral, USA",2019-356A,2019,"SAT-NET-0356 is a medium-class satellite (500–2,000 kg) operated by SpaceX / Starlink (Netherlands), launched in 2019 aboard a Long March 5 from Cape Canaveral, USA. Its primary mission is to test and validate next-generation space technologies, operated for commercial telecommunications and data services. The satellite occupies an elliptical orbit ranging from 1,228 km to 20,238 km on a Sun-Synchronous trajectory, with an orbital inclination of 68.5° and a period of 371.0 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for ultra-long-duration operations, it carries a 789 kg launch mass and is expected to remain operational for 16.3 years.",1.0,Positive,6,Operational Tier,5,Technology Demonstrators
SAT-CAN-0357,Canada,CNSA,Civil/Commercial,Navigation/Global Positioning,HEO,Geostationary,437,33666,0.70934,84.36,594.6,7342.3,4268.1,702.0,2015-03-23,7.6,H-IIA,"Baikonur Cosmodrome, Kazakhstan",2015-357A,2015,"SAT-CAN-0357 is a heavy-class satellite (over 2,000 kg) operated by CNSA (Canada), launched in 2015 aboard a H-IIA from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to deliver precise positioning and navigation signals, supporting commercial enterprises and civil institutions. The satellite occupies a highly elliptical orbit (HEO) ranging from 437 km to 33,666 km altitude on a Geostationary trajectory, with an orbital inclination of 84.4° and a period of 594.6 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 7342 kg launch mass and is expected to remain operational for 7.6 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,9,Strategic Tier,0,LEO Earth Watchers
SAT-ITA-0358,Italy,Lockheed Martin,Military,Navigation/Global Positioning,GEO,Inclined Geosynchronous,35822,36058,0.00279,10.48,1443.6,3275.2,2160.9,15869.0,1998-09-04,14.7,Vega,"Cape Canaveral, USA",1998-358A,1998,"SAT-ITA-0358 is a heavy-class satellite (over 2,000 kg) operated by Lockheed Martin (Italy), launched in 1998 aboard a Vega from Cape Canaveral, USA. Its primary mission is to deliver precise positioning and navigation signals, serving military and defence agencies. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Inclined Geosynchronous trajectory, with an orbital inclination of 10.5° and a period of 1443.6 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 3275 kg launch mass and is expected to remain operational for 14.7 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,10,Strategic Tier,0,LEO Earth Watchers
SAT-FRA-0359,France,Airbus Defence,Civil/Commercial,Space Science,HEO,Molniya,804,36773,0.71482,68.02,661.9,575.2,410.5,8764.0,2000-08-13,5.4,New Shepard,"Tanegashima Space Center, Japan",2000-359A,2000,"SAT-FRA-0359 is a medium-class satellite (500–2,000 kg) operated by Airbus Defence (France), launched in 2000 aboard a New Shepard from Tanegashima Space Center, Japan. Its primary mission is to conduct scientific research and space science experiments, supporting commercial enterprises and civil institutions. The satellite occupies a highly elliptical orbit (HEO) ranging from 804 km to 36,773 km altitude on a Molniya trajectory, with an orbital inclination of 68.0° and a period of 661.9 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 575 kg launch mass and is expected to remain operational for 5.4 years.",0.9259,Positive,6,Operational Tier,5,Technology Demonstrators
SAT-RUS-0360,Russia,Thales Alenia,Military/Government,Navigation/Global Positioning,Elliptical,Molniya,1921,17738,0.48816,9.57,342.0,4788.8,2253.0,19122.0,2021-02-19,7.5,Ariane 5,"Jiuquan Satellite Launch Center, China",2021-360A,2021,"SAT-RUS-0360 is a heavy-class satellite (over 2,000 kg) operated by Thales Alenia (Russia), launched in 2021 aboard a Ariane 5 from Jiuquan Satellite Launch Center, China. Its primary mission is to deliver precise positioning and navigation signals, serving military and defence agencies. The satellite occupies an elliptical orbit ranging from 1,921 km to 17,738 km on a Molniya trajectory, with an orbital inclination of 9.6° and a period of 342.0 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 4789 kg launch mass and is expected to remain operational for 7.5 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,8,Operational Tier,0,LEO Earth Watchers
